"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","hosp_date","hosp_year_week","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_icu_occupancy","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-13,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,1,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7368,122,37.96,37.96,46.43,46.43,52.78,52.78,45.51,45.51,100,100,68,0,42.1428571428571,0.428571428571429,10,0,0.285714285714292,-0.142857142857143,61573,"LU","LUX","Europe","Luxembourg","2020-08-13",7368,68,42.143,122,0,0.429,11770.419,108.63,67.323,194.896,0,0.685,0.88,3,4.793,38,60.705,NA,NA,NA,NA,560609,4665,895.576,7.452,4985,7.964,0.008,118.3,"tests performed",NA,NA,NA,NA,NA,37.96,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/13","LU",61573,68,0,7368,122,9843.73324401298,9671.42994907234,10019.1062427724,0,29.7718483964563,250.204439914743,0.159870937651454,0.157072579687076,0.162719150321933,0,0.000483521160191258,0.00406354148595559,"2020/08/13","LU",61573,68,0,7368,124,9130.4347826087,0,144.927536231884,289.855072463768,0.119662839231481,0.00201386971562211,0.148286339509342,0,0.0023537514207832,0.0047075028415664,"2020-08-13","2020-W33","LU","Luxembourg",38,3,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-08-13",-21,-14,105,-30,-52,11
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-14,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,1,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7405,122,37.96,37.96,46.43,46.43,52.78,52.78,45.51,45.51,100,100,37,0,41.7142857142857,0.428571428571429,-31,0,-0.428571428571431,0,61573,"LU","LUX","Europe","Luxembourg","2020-08-14",7405,37,41.714,122,0,0.429,11829.527,59.108,66.639,194.896,0,0.685,0.88,4,6.39,44,70.29,NA,NA,NA,NA,569078,8469,909.105,13.529,5204,8.313,0.008,124.8,"tests performed",NA,NA,NA,NA,NA,37.96,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/14","LU",61573,37,0,7405,122,9806.47004738701,9634.79378043909,9981.20530462625,0,0,250.204439914743,0.159265750367645,0.156477575892665,0.162103605551561,0,0,0.00406354148595559,"2020/08/14","LU",61573,37,0,7405,124,9130.4347826087,0,72.463768115942,289.855072463768,0.120263751969207,0.00201386971562211,0.148286339509342,0,0.0011768757103916,0.0047075028415664,"2020-08-14","2020-W33","LU","Luxembourg",44,4,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-08-14",-24,-4,105,-25,-53,12
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-15,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,1,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7439,123,37.96,37.96,46.43,46.43,52.78,52.78,45.51,45.51,100,100,34,1,38.5714285714286,0.428571428571429,-3,1,-3.14285714285715,0,61573,"LU","LUX","Europe","Luxembourg","2020-08-15",7439,34,38.571,123,1,0.429,11883.842,54.315,61.618,196.493,1.598,0.685,0.89,3,4.793,32,51.12,NA,NA,NA,NA,571646,2568,913.208,4.102,4725,7.548,0.008,122.5,"tests performed",NA,NA,NA,NA,NA,37.96,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/15","LU",61573,34,1,7439,123,9847.36946096802,9676.21691559838,10021.5493458487,0,0,250.204439914743,0.159929993032141,0.157150324258983,0.162758828477559,0,0,0.00406354148595559,"2020/08/15","LU",61573,34,1,7439,125,9130.4347826087,0,72.463768115942,217.391304347826,0.120815942052523,0.00203011060042551,0.148286339509342,0,0.0011768757103916,0.0035306271311748,"2020-08-15","2020-W33","LU","Luxembourg",32,3,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-08-15",-58,-76,139,-13,-35,6
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-16,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,1,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7458,123,37.96,37.96,46.43,46.43,52.78,52.78,45.51,45.51,100,100,19,0,36.1428571428571,0.428571428571429,-15,-1,-2.42857142857142,0,61573,"LU","LUX","Europe","Luxembourg","2020-08-16",7458,19,36.143,123,0,0.429,11914.195,30.353,57.738,196.493,0,0.685,0.89,3,4.793,37,59.108,NA,NA,NA,NA,572133,487,913.986,0.778,4744,7.579,0.008,131.3,"tests performed",NA,NA,NA,NA,NA,37.96,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/16","LU",61573,19,0,7458,123,9790.68322255306,9620.49281348363,9963.88436879582,0,0,250.204439914743,0.159009358364105,0.156245315535765,0.161822298228052,0,0,0.00406354148595559,"2020/08/16","LU",61573,19,0,7458,125,9130.4347826087,0,0,144.927536231884,0.121124518863788,0.00203011060042551,0.148286339509342,0,0,0.0023537514207832,"2020-08-16","2020-W33","LU","Luxembourg",37,3,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-08-16",-21,0,137,5,-2,-1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-17,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,1,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7469,124,37.96,37.96,46.43,46.43,52.78,52.78,45.51,45.51,100,100,11,1,36.1428571428571,0.428571428571429,-8,1,0,0,61573,"LU","LUX","Europe","Luxembourg","2020-08-17",7469,11,36.143,124,1,0.429,11931.767,17.573,57.738,198.091,1.598,0.685,0.91,4,6.39,32,51.12,NA,NA,NA,NA,575602,3469,919.527,5.542,4445,7.101,0.008,123,"tests performed",NA,NA,NA,NA,NA,37.96,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,"2020/08/17","LU",613894,326,4,3197,13,7439,123,3447,4158,0.0121177271646245,0.000531036302684177,0.00561497587531398,0.00677315627779389,"2020/08/17","LU",61573,11,1,7469,124,9806.17430191188,9636.93059801889,9978.39026248101,0,0,250.204439914743,0.159260947199452,0.156512279700825,0.162057886776363,0,0,0.00406354148595559,"2020/08/17","LU",61573,11,1,7469,126,9130.4347826087,0,0,144.927536231884,0.121303168596625,0.00204635148522892,0.148286339509342,0,0,0.0023537514207832,"2020-08-17","2020-W34","LU","Luxembourg",32,4,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-08-17",-16,-7,NA,-29,-53,12
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-18,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,1,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7499,124,37.96,37.96,46.43,46.43,52.78,52.78,45.51,45.51,100,100,30,0,36.7142857142857,0.285714285714286,19,-1,0.571428571428569,-0.142857142857143,61573,"LU","LUX","Europe","Luxembourg","2020-08-18",7499,30,36.714,124,0,0.286,11979.693,47.925,58.651,198.091,0,0.456,0.93,3,4.793,33,52.718,NA,NA,NA,NA,581244,5642,928.54,9.013,4300,6.869,0.009,117.1,"tests performed",NA,NA,NA,NA,NA,37.96,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/18","LU",61573,30,0,7499,124,9771.43100162612,9602.76619145692,9943.05827257196,0,0,202.546409429826,0.158696685261821,0.155957419509475,0.161484063998375,0,0,0.00328953290289292,"2020/08/18","LU",61573,30,0,7499,126,9130.4347826087,0,0,144.927536231884,0.121790395140727,0.00204635148522892,0.148286339509342,0,0,0.0023537514207832,"2020-08-18","2020-W34","LU","Luxembourg",33,3,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-08-18",-20,-14,NA,-32,-50,12
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-19,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,1,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7566,124,37.96,37.96,46.43,46.43,52.78,52.78,45.51,45.51,100,100,67,0,38,0.285714285714286,37,0,1.28571428571428,0,61573,"LU","LUX","Europe","Luxembourg","2020-08-19",7566,67,38,124,0,0.286,12086.725,107.033,60.705,198.091,0,0.456,0.96,3,4.793,34,54.315,NA,NA,NA,NA,589905,8661,942.376,13.836,4852,7.751,0.008,127.7,"tests performed",NA,NA,NA,NA,NA,37.96,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/19","LU",61573,67,0,7566,124,9788.97351513421,9619.98661226379,9960.92888090304,0,0,29.7718483964563,0.158981591202868,0.156237094380066,0.161774298489647,0,0,0.000483521160191258,"2020/08/19","LU",61573,67,0,7566,126,9130.4347826087,0,0,144.927536231884,0.122878534422555,0.00204635148522892,0.148286339509342,0,0,0.0023537514207832,"2020-08-19","2020-W34","LU","Luxembourg",34,3,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-08-19",-22,-14,NA,-31,-51,11
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-20,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,1,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7637,124,37.96,37.96,46.43,46.43,52.78,52.78,45.51,45.51,100,100,71,0,38.4285714285714,0.285714285714286,4,0,0.428571428571431,0,61573,"LU","LUX","Europe","Luxembourg","2020-08-20",7637,71,38.429,124,0,0.286,12200.148,113.423,61.39,198.091,0,0.456,0.98,3,4.793,40,63.9,NA,NA,NA,NA,594920,5015,950.388,8.011,4902,7.831,0.008,127.6,"tests performed",NA,NA,NA,NA,NA,37.96,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/20","LU",61573,71,0,7637,124,9813.89560549396,9644.46017684875,9986.30770301994,0,0,0,0.159386348001461,0.156634566723219,0.162186473016094,0,0,0,"2020/08/20","LU",61573,71,0,7637,126,9130.4347826087,0,0,72.4637681159421,0.124031637243597,0.00204635148522892,0.148286339509342,0,0,0.0011768757103916,"2020-08-20","2020-W34","LU","Luxembourg",40,3,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-08-20",-24,-19,NA,-31,-51,10
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-21,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7704,124,43.52,43.52,53.57,53.57,56.11,56.11,49.36,49.36,100,100,67,0,42.7142857142857,0.285714285714286,-4,0,4.28571428571428,0,61573,"LU","LUX","Europe","Luxembourg","2020-08-21",7704,67,42.714,124,0,0.286,12307.181,107.033,68.236,198.091,0,0.456,0.98,1,1.598,27,43.133,NA,NA,NA,NA,602816,7896,963.002,12.614,4820,7.7,0.009,112.8,"tests performed",NA,NA,NA,NA,NA,43.52,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/21","LU",61573,67,0,7704,124,9833.52106123418,9663.72833199105,10006.2970666947,0,0,0,0.159705082767352,0.156947498611259,0.162511117968828,0,0,0,"2020/08/21","LU",61573,67,0,7704,126,9130.4347826087,0,0,72.4637681159421,0.125119776525425,0.00204635148522892,0.148286339509342,0,0,0.0011768757103916,"2020-08-21","2020-W34","LU","Luxembourg",27,1,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-08-21",-28,-16,NA,-28,-51,12
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-22,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7762,124,43.52,43.52,53.57,53.57,56.11,56.11,49.36,49.36,100,100,58,0,46.1428571428571,0.142857142857143,-9,0,3.42857142857143,-0.142857142857143,61573,"LU","LUX","Europe","Luxembourg","2020-08-22",7762,58,46.143,124,0,0.143,12399.836,92.655,73.713,198.091,0,0.228,0.98,1,1.598,32,51.12,NA,NA,NA,NA,608442,5626,971.989,8.988,5257,8.398,0.009,113.9,"tests performed",NA,NA,NA,NA,NA,43.52,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/22","LU",61573,58,0,7762,124,9840.08894471237,9670.16457757657,10012.99922696,0,0,0,0.159811751006324,0.15705202893438,0.162619966981632,0,0,0,"2020/08/22","LU",61573,58,0,7762,126,9130.4347826087,0,0,5.6843418860808e-14,0.126061747844023,0.00204635148522892,0.148286339509342,0,0,9.2318741755003e-19,"2020-08-22","2020-W34","LU","Luxembourg",32,1,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-08-22",-29,-22,NA,-7,-11,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-23,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7775,124,43.52,43.52,53.57,53.57,56.11,56.11,49.36,49.36,100,100,13,0,45.2857142857143,0.142857142857143,-45,0,-0.857142857142861,0,61573,"LU","LUX","Europe","Luxembourg","2020-08-23",7775,13,45.286,124,0,0.143,12420.604,20.768,72.344,198.091,0,0.228,0.98,1,1.598,31,49.523,NA,NA,NA,NA,609444,1002,973.59,1.601,5330,8.515,0.008,117.7,"tests performed",NA,NA,NA,NA,NA,43.52,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/23","LU",61573,13,0,7775,124,9788.10525838441,9619.06031382221,9960.1209913968,0,0,0,0.158967489945015,0.156222050473783,0.161761177649242,0,0,0,"2020/08/23","LU",61573,13,0,7775,126,9130.4347826087,0,0,5.6843418860808e-14,0.126272879346467,0.00204635148522892,0.148286339509342,0,0,9.2318741755003e-19,"2020-08-23","2020-W34","LU","Luxembourg",31,1,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-08-23",-21,-16,NA,2,NA,-1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-24,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7794,124,43.52,43.52,53.57,53.57,56.11,56.11,49.36,49.36,100,100,19,0,46.4285714285714,0,6,0,1.14285714285715,-0.142857142857143,61573,"LU","LUX","Europe","Luxembourg","2020-08-24",7794,19,46.429,124,0,0,12450.957,30.353,74.17,198.091,0,0,0.98,1,1.598,32,51.12,NA,NA,NA,NA,612281,2837,978.122,4.532,5240,8.371,0.009,112.9,"tests performed",NA,NA,NA,NA,NA,43.52,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,"2020/08/24","LU",613894,265,1,3182,14,7704,124,3686,4154,0.0125493977787696,0.000431670614145113,0.00600429390090146,0.00676664049493887,"2020/08/24","LU",61573,19,0,7794,124,9743.71006419123,9575.41318663891,9914.96491738824,0,0,0,0.158246472710299,0.155513182509199,0.161027803053095,0,0,0,"2020/08/24","LU",61573,19,0,7794,126,9130.4347826087,0,0,5.6843418860808e-14,0.126581456157731,0.00204635148522892,0.148286339509342,0,0,9.2318741755003e-19,"2020-08-24","2020-W35","LU","Luxembourg",32,1,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-08-24",-18,-13,NA,-27,-48,11
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-25,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7838,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,44,0,48.4285714285714,0,25,0,2,0,61573,"LU","LUX","Europe","Luxembourg","2020-08-25",7838,44,48.429,124,0,0,12521.247,70.29,77.365,198.091,0,0,1,2,3.195,33,52.718,NA,NA,NA,NA,619101,6820,989.017,10.895,5408,8.639,0.009,111.7,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/25","LU",61573,44,0,7838,124,9732.39961586734,9564.28079656932,9903.47359070746,0,0,0,0.158062781021996,0.155332382644492,0.160841173740235,0,0,0,"2020/08/25","LU",61573,44,0,7838,126,9130.4347826087,0,0,5.6843418860808e-14,0.127296055089081,0.00204635148522892,0.148286339509342,0,0,9.2318741755003e-19,"2020-08-25","2020-W35","LU","Luxembourg",33,2,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-08-25",-17,-12,NA,-25,-47,9
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-26,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7928,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,90,0,51.7142857142857,0,46,0,3.28571428571428,0,61573,"LU","LUX","Europe","Luxembourg","2020-08-26",7928,90,51.714,124,0,0,12665.022,143.775,82.614,198.091,0,0,1.01,2,3.195,27,43.133,NA,NA,NA,NA,625130,6029,998.649,9.631,5032,8.039,0.01,97.3,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/26","LU",61573,90,0,7928,124,9780.00159655844,9611.04333869507,9951.93007231535,0,0,0,0.158835879306814,0.156091847704271,0.161628149876006,0,0,0,"2020/08/26","LU",61573,90,0,7928,126,9130.4347826087,0,0,5.6843418860808e-14,0.128757734721388,0.00204635148522892,0.148286339509342,0,0,9.2318741755003e-19,"2020-08-26","2020-W35","LU","Luxembourg",27,2,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-08-26",-20,-14,NA,-28,-46,10
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-27,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7928,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,0,0,41.5714285714286,0,-90,0,-10.1428571428571,0,61573,"LU","LUX","Europe","Luxembourg","2020-08-27",7928,0,41.571,124,0,0,12665.022,0,66.411,198.091,0,0,1.01,2,3.195,30,47.925,NA,NA,NA,NA,633316,8186,1011.726,13.077,5485,8.762,0.008,131.9,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/27","LU",61573,0,0,7928,124,9717.1238647799,9549.23540221521,9887.96403338964,0,0,0,0.157814689308299,0.155088032127965,0.160589284806484,0,0,0,"2020/08/27","LU",61573,0,0,7928,126,9130.4347826087,0,0,5.6843418860808e-14,0.128757734721388,0.00204635148522892,0.148286339509342,0,0,9.2318741755003e-19,"2020-08-27","2020-W35","LU","Luxembourg",30,2,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-08-27",-17,-13,NA,-24,-45,9
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-28,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6580,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,0,0,32,0,0,0,-9.57142857142857,0,61573,"LU","LUX","Europe","Luxembourg","2020-08-28",6580,-1348,-160.571,124,0,0,10511.585,-2153.437,-256.514,198.091,0,0,1.02,4,6.39,25,39.938,NA,NA,NA,NA,640290,6974,1022.867,11.141,5353,8.551,NA,NA,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/28","LU",61573,-1348,0,6580,124,8013.22570837743,7874.76308424446,8154.12293252016,0,0,0,0.130141875633434,0.127893120105313,0.132430171219855,0,0,0,"2020/08/28","LU",61573,0,0,7928,126,9130.4347826087,0,0,5.6843418860808e-14,0.128757734721388,0.00204635148522892,0.148286339509342,0,0,9.2318741755003e-19,"2020-08-28","2020-W35","LU","Luxembourg",25,4,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-08-28",-22,-13,NA,-23,-46,11
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-29,1,1,1,1,1,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6625,124,47.22,47.22,60.71,60.71,58.33,58.33,51.92,51.92,100,100,45,0,30.1428571428571,0,45,0,-1.85714285714286,0,61573,"LU","LUX","Europe","Luxembourg","2020-08-29",6625,45,-162.429,124,0,0,10583.473,71.888,-259.481,198.091,0,0,1.04,3,4.793,23,36.743,NA,NA,NA,NA,647041,6751,1033.651,10.785,5514,8.809,NA,NA,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/29","LU",61573,45,0,6625,124,8040.92523389035,7901.97689339622,8182.31684163097,0,0,0,0.130591740436398,0.128335096444809,0.132888065249882,0,0,0,"2020/08/29","LU",61573,45,0,7973,126,9130.4347826087,0,0,5.6843418860808e-14,0.129488574537541,0.00204635148522892,0.148286339509342,0,0,9.2318741755003e-19,"2020-08-29","2020-W35","LU","Luxembourg",23,3,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-08-29",-23,-17,NA,-1,-10,1
