"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","California","US_CA","STATE_TOTAL",2020-07-14,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,346211,7250,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5,12854,161,8885.57142857143,96.7142857142857,4040,123,-17.5714285714275,4.14285714285714,37253956,"US_CA","2020/07/14","US",329064917,12854,161,346211,7250,723053.334679661,721498.963262186,724611.054779014,10859.7482417732,93944.5575965405,146876.413045707,0.00219729693846294,0.00219257333732172,0.00220203071596056,3.30018415234865e-05,0.000285489436105826,0.000446344795381841,"2020/07/14","US_CA",37253956,12854,161,346211,7250,615507.246376812,3333.33333333337,81086.9565217391,118478.260869565,0.00929326807601319,0.000194610204618269,0.0165219298153681,8.94759561463317e-05,0.00217659988973357,0.00318028670215762,"2020-07-14","US","USCA",39512223,0.010406811731315,0,NA,0,0.0136587478704,0.0126150697793042,0.0147024259614958,0.00298648183838113,-0.00618924747351006,0.0121622111502723,0.00298577376119088,-0.00977695923527575,0.0157485067576575,"2020-07-14","US_CA",0.5359031,0.5604417,0.5523502,0.5757892,0.7189641,0.6998663,0.7072603,0.7138803,20.9261862,20.5225905,17.2770558,16.7343194,NA,NA,4.7310482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-07-14",-28,-6,14,-41,-43,14
"United States","USA","California","US_CA","STATE_TOTAL",2020-07-15,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,354885,7375,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5,8674,125,8903.57142857143,93.8571428571429,-4180,-36,18,-2.85714285714285,37253956,"US_CA","2020/07/15","US",329064917,8674,125,354885,7375,733060.001347961,731487.312117813,734636.0718417,18703.5550601765,112648.112656717,165579.968105884,0.00222770633840605,0.00222292707100652,0.00223249588117502,5.6838496278157e-05,0.000342327932383983,0.000503183291659998,"2020/07/15","US_CA",37253956,8674,125,354885,7375,628913.043478261,13405.7971014492,86231.884057971,124927.536231884,0.00952610240909717,0.000197965552973757,0.0168817787694349,0.000359848954066763,0.00231470408291594,0.00335340322600596,"2020-07-15","US","USCA",39512223,0.010406811731315,0,NA,0,0.0136587480090687,0.0126150710655647,0.0147024249525727,0.00295904885009565,-0.00565410868416496,0.0115722063843563,0.0029583865087374,-0.00902200127270218,0.014938774290177,"2020-07-15","US_CA",0.7175167,0.5889153,0.7209804,0.6043117,0.9284809,0.7345643,0.9463215,0.7500551,21.3489206,20.6433228,17.6901287,16.9203994,NA,NA,4.6466603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-07-15",-29,-7,11,-41,-43,14
"United States","USA","California","US_CA","STATE_TOTAL",2020-07-16,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,364706,7489,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5,9821,114,8888.85714285714,90,1147,-11,-14.7142857142862,-3.85714285714286,37253956,"US_CA","2020/07/16","US",329064917,9821,114,364706,7489,743710.201691088,742117.509634695,745306.311896163,10650.2003431271,123298.312999844,176064.524418794,0.00226007138187596,0.00225523132760669,0.00226492182360529,3.23650434699094e-05,0.000374692975853893,0.000535044957158997,"2020/07/16","US_CA",37253956,9821,114,364706,7489,645507.246376812,16594.2028985508,94565.2173913044,136304.347826087,0.00978972541869111,0.000201025630673961,0.0173272134206851,0.000445434651250213,0.00253839397328178,0.00365878855459235,"2020-07-16","US","USCA",39512223,0.0103969754253308,0,NA,0,0.0136587481477375,0.0126150723227735,0.0147024239727014,0.00293186785358111,-0.00512832612395071,0.0109920618311129,0.00293125046808312,-0.00828013608531755,0.0141426370214838,"2020-07-16","US_CA",0.6809199,0.6101241,0.6968539,0.6241045,0.7141343,0.7515436,0.7319978,0.7674239,21.7323278,20.9159804,18.1693926,17.1957422,NA,NA,4.647948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-07-16",-30,-7,10,-42,-43,15
"United States","USA","California","US_CA","STATE_TOTAL",2020-07-17,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,373259,7603,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5,8553,114,8910.57142857143,92.5714285714286,-1268,0,21.7142857142862,2.57142857142857,37253956,"US_CA","2020/07/17","US",329064917,8553,114,373259,7603,751250.790436411,749644.738064375,752860.28364394,7540.58874532266,130838.901745167,170920.102862914,0.0022829865829678,0.00227810592784759,0.00228787769449133,2.2915201091834e-05,0.000397608176945727,0.000519411502207979,"2020/07/17","US_CA",37253956,8553,114,373259,7603,654057.971014493,8550.72463768115,95942.0289855073,143115.942028986,0.010019311774567,0.000204085708374166,0.0175567386994952,0.000229525278810152,0.00257535143342917,0.00384163072584789,"2020-07-17","US","USCA",39512223,0.0103969754253308,0,NA,0,0.0136587482864062,0.0126150735509305,0.0147024230218819,0.00290493653411005,-0.00461178138686546,0.0104216544550856,0.00290436333496675,-0.00755119857153906,0.0133599252414726,"2020-07-17","US_CA",0.7227277,0.6285606,0.7491429,0.6412712,0.8127674,0.7667202,0.8490085,0.7802697,21.4751589,21.137122,17.4533497,17.3560729,NA,NA,4.5958846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-07-17",-31,-7,11,-41,-41,15
"United States","USA","California","US_CA","STATE_TOTAL",2020-07-18,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,380745,7702,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5,7486,99,8854.85714285714,96.4285714285714,-1067,-15,-55.7142857142862,3.85714285714286,37253956,"US_CA","2020/07/18","US",329064917,7486,99,380745,7702,754827.42481437,753216.072907409,756442.22387954,3576.6343779593,133197.969954696,159452.383151958,0.00229385566743467,0.00228895890748332,0.00229876290300354,1.08690844668783e-05,0.000404777182475201,0.000484562087644116,"2020/07/18","US_CA",37253956,7486,99,380745,7702,667681.15942029,13623.1884057971,108623.188405797,153985.507246377,0.0102202568768804,0.000206743144271712,0.0179224230420063,0.000365684342511091,0.00291574909268152,0.00413340014806419,"2020-07-18","US","USCA",39512223,0.0103969754253308,0,NA,0,0.0136587484250749,0.0126150747500356,0.0147024221001143,0.00287825259822081,-0.00410435960814898,0.0098608648045906,0.00287772282626375,-0.00683502855051461,0.0125904742030421,"2020-07-18","US_CA",0.4703683,0.6166791,0.5156258,0.6342186,0.6160812,0.7548889,0.6579806,0.7729976,20.4727081,21.1143403,17.0817834,17.4391058,NA,NA,4.5380229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-07-18",-34,-6,9,-36,-19,8
"United States","USA","California","US_CA","STATE_TOTAL",2020-07-19,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,386906,7715,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5,6161,13,8909,94.8571428571429,-1325,-86,54.1428571428569,-1.57142857142857,37253956,"US_CA","2020/07/19","US",329064917,6161,13,386906,7715,747392.016405027,745796.715342247,748990.729906381,0,98695.0927389354,147686.339187921,0.00227126010034375,0.00226641211752831,0.00227611845326672,0,0.000299925904100361,0.000448806091315779,"2020/07/19","US_CA",37253956,6161,13,386906,7715,677173.913043478,9492.75362318836,114130.434782609,151811.594202899,0.0103856352866257,0.000207092100500682,0.0181772350040752,0.000254811962068897,0.0030635789332711,0.00407504626362093,"2020-07-19","US","USCA",39512223,0.0103969754253308,0,NA,0,0.0136587485637437,0.0126150759200886,0.0147024212073987,0.00285181377351599,-0.00360595016254578,0.00930957770957776,0.00285132667979173,-0.00613147173428933,0.0118341250938728,"2020-07-19","US_CA",0.6634312,0.630246,0.6702645,0.6473493,0.8618725,0.7682591,0.8278518,0.7802383,20.8342166,21.0872309,17.3983131,17.4982416,NA,NA,4.5278921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-07-19",-32,-10,15,-37,-20,7
"United States","USA","California","US_CA","STATE_TOTAL",2020-07-20,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,397870,7770,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5,10964,55,9216.14285714286,97.2857142857143,4803,42,307.142857142857,2.42857142857143,37253956,"US_CA","2020/07/20","US",329064917,10964,55,397870,7770,753484.640175472,751877.55127903,755095.164118906,0,82392.3890837377,134415.536123126,0.0022897750603279,0.00228489125529912,0.00229466930416926,0,0.000250383388891432,0.000408477261412605,"2020/07/20","US_CA",37253956,10964,55,397870,7770,680869.565217391,3695.65217391308,109275.362318841,146449.275362319,0.0106799396015822,0.000208568453777097,0.0182764366076288,9.92016035535416e-05,0.00293325525801449,0.00393110668199423,"2020-07-20","US","USCA",39512223,0.010406811731315,0,NA,0,0.0136587487024124,0.0126150770610895,0.0147024203437353,0.00282561780847257,-0.00311644769619794,0.00876768331314307,0.00282517265411803,-0.00544038115863245,0.0110907264668685,"2020-07-20","US_CA",0.7168446,0.6437742,0.7008958,0.657805,0.7742347,0.7750885,0.745492,0.7807676,21.3703636,21.1644857,17.7842114,17.547903,NA,NA,4.4467857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-07-20",-28,-10,13,-41,-43,14
"United States","USA","California","US_CA","STATE_TOTAL",2020-07-21,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,409305,7888,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5,11435,118,9013.42857142857,91.1428571428571,471,63,-202.714285714286,-6.14285714285715,37253956,"US_CA","2020/07/21","US",329064917,11435,118,409305,7888,766550.838608108,764918.63709919,768186.522947272,2945.22074549494,67444.0232568283,137360.756868621,0.00232948211433949,0.00232452199423979,0.00233445281846096,8.95027270711736e-06,0.000204956589938843,0.000417427534119722,"2020/07/21","US_CA",37253956,11435,118,409305,7888,684130.434782609,3260.86956521741,101014.492753623,141449.275362319,0.0109868868691422,0.000211735902624677,0.0183639674342937,8.75308266648891e-05,0.00271151049713011,0.00379689274777473,"2020-07-21","US","USCA",39512223,0.010406811731315,0,NA,0,0.0136587488410811,0.0126150781730383,0.014702419509124,0.00279966247224962,-0.00263575367614415,0.0082350786206434,0.00279925852837022,-0.00476161933861571,0.0103601363953562,"2020-07-21","US_CA",0.6371387,0.6598134,0.6682978,0.6757096,0.8184069,0.789319,0.8494791,0.8010899,22.5414344,21.3823225,18.6447159,17.7341708,NA,NA,4.4507967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-07-21",-29,-8,18,-41,-44,14
"United States","USA","California","US_CA","STATE_TOTAL",2020-07-22,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,421286,8047,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5,11981,159,9485.85714285714,96,546,41,472.428571428572,4.85714285714286,37253956,"US_CA","2020/07/22","US",329064917,11981,159,421286,8047,784315.250835942,782648.937968814,785985.111396596,26542.6052760762,85174.1502001822,163903.362144697,0.00238346663626843,0.00237840285468297,0.00238854119898961,8.06606961266437e-05,0.000258836921835038,0.000498088230246366,"2020/07/22","US_CA",37253956,11981,159,421286,8047,701739.130434783,17608.6956521738,107463.768115942,150797.101449275,0.0113084902983189,0.000216003905732857,0.0188366338982841,0.000472666463990397,0.00288462702097844,0.00404781445088074,"2020-07-22","US","USCA",39512223,0.010406811731315,0,NA,0,0.0136587489797499,0.0126150792559348,0.014702418703565,0.00277394555449783,-0.00216377879452949,0.00771166990352516,0.00277358210204684,-0.00409506160764252,0.0096422258117362,"2020-07-22","US_CA",0.5042873,0.6298641,0.535485,0.6497735,0.6865631,0.7548197,0.6975606,0.7656216,21.543398,21.4091924,17.9333062,17.767824,NA,NA,4.600573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-07-22",-29,-9,13,-42,-43,14
"United States","USA","California","US_CA","STATE_TOTAL",2020-07-23,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,430773,8201,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5,9487,154,9438.14285714286,101.714285714286,-2494,-5,-47.7142857142862,5.71428571428571,37253956,"US_CA","2020/07/23","US",329064917,9487,154,430773,8201,796435.661072304,794747.105741461,798127.803983504,12120.4102363625,92938.9630262925,176023.77238106,0.00242029952124098,0.00241516814672,0.00242544179811032,3.68328849725493e-05,0.000282433520636576,0.000534921115218915,"2020/07/23","US_CA",37253956,9487,154,430773,8201,710724.637681159,8985.50724637683,106594.202898551,152608.695652174,0.011563147817107,0.000220137694906817,0.0190778299539829,0.000241196055698805,0.00286128546720114,0.00409644268791679,"2020-07-23","US","USCA",39512223,0.010406811731315,0,NA,0,0.0136587491184186,0.0126150803097789,0.0147024179270584,0.00274846486517192,-0.00170044681548195,0.00719737654582579,0.00274814119483034,-0.00344060146241206,0.00893688385207274,"2020-07-23","US_CA",0.6431968,0.6236657,0.7022677,0.6494729,0.8095002,0.7683878,0.8686595,0.7850626,21.2089609,21.331467,17.7518728,17.7027042,NA,NA,4.4338916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-07-23",-29,-8,11,-42,-43,15
"United States","USA","California","US_CA","STATE_TOTAL",2020-07-24,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,440185,8337,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5,9412,136,9560.85714285714,104.857142857143,-75,-18,122.714285714286,3.14285714285715,37253956,"US_CA","2020/07/24","US",329064917,9412,136,440185,8337,806156.370921673,804450.217050327,807866.143365022,9720.70984936901,102659.672875662,184526.916061998,0.00244983992298903,0.00244465506801604,0.00245503577449134,2.95404017480509e-05,0.000311973922384626,0.000560761438029562,"2020/07/24","US_CA",37253956,9412,136,440185,8337,726159.420289855,15434.7826086957,116884.057971015,167101.449275362,0.0118157921268818,0.000223788313917588,0.01949214253353,0.000414312579547141,0.0031374938535659,0.00448546858420519,"2020-07-24","US","USCA",39512223,0.010406811731315,0,NA,0,0.0136587492570874,0.0126150813345706,0.0147024171796042,0.00272321823434341,-0.00124570097920012,0.00669213744788694,0.00272293364640248,-0.00279815946114833,0.00824402675395329,"2020-07-24","US_CA",0.5588003,0.6000296,0.595436,0.6271609,0.8549871,0.7744448,0.8854403,0.7902838,21.3070579,21.3063446,17.3235222,17.6914621,NA,NA,4.4749487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-07-24",-31,-8,10,-41,-41,14
"United States","USA","California","US_CA","STATE_TOTAL",2020-07-25,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,446452,8408,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5,6267,71,9386.71428571429,100.857142857143,-3145,-65,-174.142857142857,-4,37253956,"US_CA","2020/07/25","US",329064917,6267,71,446452,8408,803616.414759424,801917.107229976,805319.323217264,0,102659.672875662,150024.038846238,0.00244212121451836,0.00243695716498996,0.00244729620695865,0,0.000311973922384626,0.000455910159654723,"2020/07/25","US_CA",37253956,6267,71,446452,8408,734275.362318841,8115.94202898548,122101.449275362,171231.884057971,0.0119840158720325,0.000225694151783505,0.0197099970354515,0.0002178545019215,0.00327754317622972,0.00459634096464738,"2020-07-25","US","USCA",39512223,0.010406811731315,0,NA,0,0.0136587493957561,0.0126150823303097,0.0147024164612025,0.00269820351201642,-0.00079951517786421,0.00619592220189705,0.00269795731626109,-0.00216769875163439,0.00756361338415657,"2020-07-25","US_CA",0.7168488,0.6358603,0.7060109,0.6549737,1.0211082,0.8325427,1.0081622,0.8405188,20.9475617,21.3822326,17.2861082,17.7270887,NA,NA,4.5145588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-07-25",-33,-6,13,-35,-19,8
"United States","USA","California","US_CA","STATE_TOTAL",2020-07-26,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,452288,8448,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5,5836,40,9340.28571428571,104.714285714286,-431,-31,-46.4285714285725,3.85714285714285,37253956,"US_CA","2020/07/26","US",329064917,5836,40,452288,8448,797545.291680216,795859.585216141,799234.568631267,0,91799.9246338883,133721.33519104,0.00242367159328691,0.00241854887622718,0.00242880516074968,0,0.00027897208086114,0.000406367644445793,"2020/07/26","US_CA",37253956,5836,40,452288,8448,746884.057971015,12608.6956521739,131376.811594203,175289.855072464,0.0121406703760535,0.000226767863257261,0.0200484495652224,0.000338452529770904,0.00352651974985429,0.00470526821560813,"2020-07-26","US","USCA",39512223,0.010406811731315,0,NA,0,0.0136587495344249,0.0126150832969963,0.0147024157718534,0.0026734185679444,-0.000361914609515818,0.00570875174540462,0.0026732100835375,-0.00154925376987944,0.00689567393695444,"2020-07-26","US_CA",0.6601136,0.6349437,0.6723786,0.6550333,0.8177256,0.8262473,0.8064992,0.8374864,20.9929148,21.414197,17.7368242,17.7812426,NA,NA,4.572306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-07-26",-31,-10,19,-36,-20,6
"United States","USA","California","US_CA","STATE_TOTAL",2020-07-27,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,458121,8494,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5,5833,46,8607.28571428571,103.428571428571,-3,6,-733,-1.28571428571428,37253956,"US_CA","2020/07/27","US",329064917,5833,46,458121,8494,792586.428478421,790912.088916123,794264.312572417,0,73096.3695737118,115827.748618636,0.00240860203422543,0.00240351386020322,0.00241370097977481,0,0.000222133584582983,0.000351990572786087,"2020/07/27","US_CA",37253956,5833,46,458121,8494,751956.52173913,5072.46376811597,123043.47826087,168840.579710145,0.012297244351714,0.00022800263145208,0.0201846086289233,0.000136159063700939,0.00330282985948847,0.0045321516917598,"2020-07-27","US","USCA",39512223,0.010406811731315,0,NA,0,0.0136587496730936,0.0126150842346302,0.014702415111557,0.0026488612914481,6.69832294773595e-05,0.00523073935341883,0.00264868984681715,-0.000942987199883377,0.00624036689351767,"2020-07-27","US_CA",0.5489407,0.610319,0.5391998,0.6317204,0.7856161,0.8278409,0.7415685,0.8369112,21.3389397,21.4103112,17.4250842,17.7307312,NA,NA,4.6472123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-07-27",-28,-10,13,-42,-43,13
"United States","USA","California","US_CA","STATE_TOTAL",2020-07-28,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,470762,8679,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5,12641,185,8779.57142857143,113,6808,139,172.285714285716,9.57142857142857,37253956,"US_CA","2020/07/28","US",329064917,12641,185,470762,8679,812923.790447058,811210.374745102,814640.825177393,0,62446.1692305846,107015.270285914,0.00247040552927451,0.00246519860622244,0.00247562345024278,0,0.000189768541113074,0.000325210208555638,"2020/07/28","US_CA",37253956,12641,185,470762,8679,759130.434782609,7173.91304347827,113623.188405797,164855.072463768,0.0126365640202077,0.000232968547018201,0.0203771764475861,0.000192567818662755,0.00304996302690101,0.00442516957028049,"2020-07-28","US","USCA",39512223,0.0103675777568332,0,0,0,0.0136587498117624,0.0126150851432114,0.0147024144803133,0.00262452959123673,0.000486879454740771,0.00476217972773269,0.00262439452396058,-0.000349313773653475,0.00559810282157464,"2020-07-28","US_CA",0.8206062,0.635414,0.887947,0.6617241,1.0981576,0.8677366,1.1798096,0.8840153,21.5160384,21.2584993,17.3374246,17.5417548,NA,NA,4.6315427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-07-28",-29,-9,17,-41,-43,14
"United States","USA","California","US_CA","STATE_TOTAL",2020-07-29,3,1,2,0,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,484913,8908,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5,14151,229,9089.57142857143,123,1510,44,310,10,37253956,"US_CA","2020/07/29","US",329064917,14151,229,484913,8908,840246.550544026,838480.313081726,842016.508540636,16136.6213007793,71042.2017860413,118796.294176441,0.00255343704884841,0.00254806960500662,0.00255881579907419,4.90378052084455e-05,0.000215891145229685,0.000361011727593072,"2020/07/29","US_CA",37253956,14151,229,484913,8908,762536.231884058,3405.79710144922,108478.260869565,158405.797101449,0.0130164162968357,0.000239115545205454,0.0204685975332139,9.14210856277712e-05,0.00291185883371863,0.00425205304643215,"2020-07-29","US","USCA",39512223,0.0103675777568332,0,0,0,0.0136587499504311,0.0126150860227398,0.0147024138781224,0.00260042139522945,0.000897075543216484,0.00430376724724242,0.00260032205192722,0.000230796429289895,0.00496984767456454,"2020-07-29","US_CA",0.5555302,0.6432818,0.5567279,0.665264,0.6935115,0.8687958,0.7048946,0.8851305,21.0441437,21.1856299,17.6496365,17.4994395,NA,NA,4.5373854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-07-29",-29,-9,14,-42,-44,14
